FECHA (YYMMDD);HORA (HHMM);;
191105;0200;0,160503;
191105;0300;0,380715;
191105;0400;0,346685;
191105;0500;0,348394;
191105;0600;0,0494628;
191105;0700;0,514302;
191105;0800;0,746662;
191105;0900;0,569533;
191105;1000;0,701971;
191105;1100;0,764872;
191105;1200;1,07477;
191105;1300;1,51209;
191105;1400;1,02926;
191105;1500;1,25517;
191105;1600;1,67121;
191105;1700;2,44409;
191105;1800;2,39861;
191105;1900;1,64018;
191105;2000;0,783311;
191105;2100;0,565149;
191105;2200;0,0562182;
191105;2300;0,181889;
191106;0000;0,226926;
191106;0100;0,37594;
191106;0200;0,148785;
191106;0300;0,153972;
191106;0400;0,143224;
191106;0500;0,269091;
191106;0600;0,317587;
191106;0700;0,357711;
191106;0800;0,342663;
191106;0900;0,445819;
191106;1000;0,838532;
191106;1100;0,543549;
191106;1200;1,12588;
191106;1300;1,21765;
191106;1400;1,41933;
191106;1500;1,79297;
191106;1600;1,7109;
191106;1700;1,77931;
191106;1800;2,15934;
191106;1900;0,976647;
191106;2000;1,04183;
191106;2100;0,197335;
191106;2200;0,423223;
191106;2300;0,0795637;
191107;0000;0,345549;
191107;0100;0,168942;
191107;0200;0,171471;
191107;0300;0,89346;
191107;0400;0,547453;
191107;0500;0,305979;
191107;0600;0,744936;
191107;0700;0,412343;
191107;0800;0,281939;
191107;0900;0,502754;
191107;1000;0,844594;
191107;1100;0,889092;
191107;1200;1,21867;
191107;1300;1,39258;
191107;1400;1,86593;
191107;1500;1,60618;
191107;1600;2,29573;
191107;1700;2,40194;
191107;1800;2,0431;
191107;1900;1,29898;
191107;2000;0,453462;
191107;2100;0,318471;
191107;2200;0,179809;
191107;2300;0,213179;
191108;0000;0,315514;
191108;0100;0,351572;
191108;0200;0,232141;
191108;0300;0,25321;
191108;0400;0,250382;
191108;0500;0,0939195;
191108;0600;0,176176;
191108;0700;0,245267;
191108;0800;0,371841;
191108;0900;0,624501;
191108;1000;0,817513;
191108;1100;1,04465;
191108;1200;1,41316;
191108;1300;1,29544;
191108;1400;1,13529;
191108;1500;1,31955;
191108;1600;1,95138;
191108;1700;1,25717;
191108;1800;1,27128;
191108;1900;0,507376;
191108;2000;0,398607;
191108;2100;0,109242;
191108;2200;0,0214114;
191108;2300;0,275224;
191109;0000;0,254775;
191109;0100;0,327285;
191109;0200;0,434124;
191109;0300;0,488635;
191109;0400;0,582424;
191109;0500;0,520389;
191109;0600;0,301243;
191109;0700;0,108627;
191109;0800;0,245573;
191109;0900;0,566284;
191109;1000;0,333341;
191109;1100;0,802921;
191109;1200;1,23837;
191109;1300;1,44592;
191109;1400;1,99705;
191109;1500;1,54981;
191109;1600;1,63135;
191109;1700;2,23348;
191109;1800;2,36421;
191109;1900;1,09992;
191109;2000;1,05771;
191109;2100;0,286703;
191109;2200;0,362518;
191109;2300;0,139076;
191110;0000;0,38538;
191110;0100;0,503105;
191110;0200;0,402194;
191110;0300;0,25876;
191110;0400;0,613797;
191110;0500;0,71062;
191110;0600;0,605725;
191110;0700;0,224035;
191110;0800;0,309168;
191110;0900;0,242389;
191110;1000;0,655303;
191110;1100;1,01123;
191110;1200;1,44065;
191110;1300;2,01083;
191110;1400;2,93443;
191110;1500;2,73776;
191110;1600;2,18233;
191110;1700;1,65805;
191110;1800;1,28072;
191110;1900;1,0363;
191110;2000;0,743935;
191110;2100;0,404476;
191110;2200;0,0587588;
191110;2300;0,173474;
191111;0000;0,131157;
191111;0100;0,156394;
191111;0200;0,382203;
191111;0300;0,324983;
191111;0400;0,553572;
191111;0500;0,0248384;
191111;0600;0,105186;
191111;0700;0,511359;
191111;0800;0,893385;
191111;0900;1,40876;
191111;1000;1,50501;
191111;1100;1,76001;
191111;1200;1,35549;
191111;1300;1,73894;
191111;1400;1,56903;
191111;1500;1,94914;
191111;1600;1,65533;
191111;1700;1,29089;
191111;1800;1,68009;
191111;1900;0,729112;
191111;2000;0,558768;
191111;2100;0,600517;
191111;2200;0,221467;
191111;2300;0,409116;
191112;0000;0,374234;
191112;0100;0,237719;
191112;0200;0,247432;
191112;0300;0,194299;
191112;0400;0,0969499;
191112;0500;0,123298;
191112;0600;0,415458;
191112;0700;0,336134;
191112;0800;0,809246;
191112;0900;0,721045;
191112;1000;1,2834;
191112;1100;1,0009;
191112;1200;1,25846;
191112;1300;1,54141;
191112;1400;1,97336;
191112;1500;1,93343;
191112;1600;2,8052;
191112;1700;2,41774;
191112;1800;1,80283;
191112;1900;0,912565;
191112;2000;0,819804;
191112;2100;0,912016;
191112;2200;0,767616;
191112;2300;0,527916;
191113;0000;0,453415;
191113;0100;0,233693;
191113;0200;0,273805;
191113;0300;0,0888596;
191113;0400;0,016264;
191113;0500;0,261234;
191113;0600;0,109268;
191113;0700;0,639815;
191113;0800;0,392271;
191113;0900;0,396823;
191113;1000;0,795972;
191113;1100;0,61662;
191113;1200;0,975244;
191113;1300;1,40298;
191113;1400;1,52102;
191113;1500;1,59392;
191113;1600;2,31185;
191113;1700;2,85707;
191113;1800;2,33045;
191113;1900;1,57059;
191113;2000;0,948955;
191113;2100;0,546866;
191113;2200;0,211759;
191113;2300;0,166997;
191114;0000;0,0849977;
191114;0100;0,178264;
191114;0200;0,0160774;
191114;0300;0,35324;
191114;0400;0,136099;
191114;0500;0,227824;
191114;0600;0,0517027;
191114;0700;0,594808;
191114;0800;0,855456;
191114;0900;0,563174;
191114;1000;0,657371;
191114;1100;1,22945;
191114;1200;1,65931;
191114;1300;1,89047;
191114;1400;1,49813;
191114;1500;1,51835;
191114;1600;1,39448;
191114;1700;1,84054;
191114;1800;2,55483;
191114;1900;0,711734;
191114;2000;0,552537;
191114;2100;0,500673;
191114;2200;0,582468;
191114;2300;0,213465;
191115;0000;0,235628;
191115;0100;0,0475943;
191115;0200;0,109297;
191115;0300;0,22285;
191115;0400;0,168782;
191115;0500;0,610655;
191115;0600;0,228551;
191115;0700;0,633833;
191115;0800;0,590312;
191115;0900;0,695009;
191115;1000;1,05978;
191115;1100;1,10648;
191115;1200;1,67746;
191115;1300;1,75223;
191115;1400;1,80406;
191115;1500;1,80581;
191115;1600;1,54709;
191115;1700;1,64001;
191115;1800;1,13286;
191115;1900;2,087;
191115;2000;1,65724;
191115;2100;0,583067;
191115;2200;0,588117;
191115;2300;0,49783;
191116;0000;0,342989;
191116;0100;0,278423;
191116;0200;0,131419;
191116;0300;0,364711;
191116;0400;0,156284;
191116;0500;0,100388;
191116;0600;0,700949;
191116;0700;0,746668;
191116;0800;0,680311;
191116;0900;0,610909;
191116;1000;0,859014;
191116;1100;0,728433;
191116;1200;1,72432;
191116;1300;1,70114;
191116;1400;2,09676;
191116;1500;2,78106;
191116;1600;3,37363;
191116;1700;2,47816;
191116;1800;1,9731;
191116;1900;1,98498;
191116;2000;0,503782;
191116;2100;0,128136;
191116;2200;0,199502;
191116;2300;0,309955;
191117;0000;0,234849;
191117;0100;0,450664;
191117;0200;0,454878;
191117;0300;0,403225;
191117;0400;0,354303;
191117;0500;0,176201;
191117;0600;0,311684;
191117;0700;0,257989;
191117;0800;0,823599;
191117;0900;0,460381;
191117;1000;0,711108;
191117;1100;1,03504;
191117;1200;1,30372;
191117;1300;1,43524;
191117;1400;1,58598;
191117;1500;1,59825;
191117;1600;1,70029;
191117;1700;2,54126;
191117;1800;2,01906;
191117;1900;1,19965;
191117;2000;0,573345;
191117;2100;0,230731;
191117;2200;0,112817;
191117;2300;0,144641;
191118;0000;0,285498;
191118;0100;0,243647;
191118;0200;0,190412;
191118;0300;0,201228;
191118;0400;0,318216;
191118;0500;0,348416;
191118;0600;0,15951;
191118;0700;0,472688;
191118;0800;0,378954;
191118;0900;0,323532;
191118;1000;0,52616;
191118;1100;0,961521;
191118;1200;0,799309;
191118;1300;0,925237;
191118;1400;1,32258;
191118;1500;1,63466;
191118;1600;1,51681;
191118;1700;1,53006;
191118;1800;1,22604;
191118;1900;0,831687;
191118;2000;0,129505;
191118;2100;0,239197;
191118;2200;0,583642;
191118;2300;0,351852;
191119;0000;0,545958;
191119;0100;0,459376;
191119;0200;0,672592;
191119;0300;0,629705;
191119;0400;0,530986;
191119;0500;0,467359;
191119;0600;0,215659;
191119;0700;0,176319;
191119;0800;0,446976;
191119;0900;0,587611;
191119;1000;1,22073;
191119;1100;1,64129;
191119;1200;1,40176;
191119;1300;2,26332;
191119;1400;2,62909;
191119;1500;2,89081;
191119;1600;2,86787;
191119;1700;2,54512;
191119;1800;1,58256;
191119;1900;0,893656;
191119;2000;0,348431;
191119;2100;0,227165;
191119;2200;0,180073;
191119;2300;0,0249758;
191120;0000;0,416705;
191120;0100;0,319517;
191120;0200;0,3655;
191120;0300;0,263061;
191120;0400;0,497519;
191120;0500;0,50288;
191120;0600;0,493107;
191120;0700;0,231499;
191120;0800;0,334367;
191120;0900;0,507466;
191120;1000;0,638461;
191120;1100;0,995907;
191120;1200;1,81857;
191120;1300;1,90914;
191120;1400;2,20116;
191120;1500;2,26725;
191120;1600;3,20051;
191120;1700;2,303;
191120;1800;1,73537;
191120;1900;;
191120;2000;;
191120;2100;;
191120;2200;;
191120;2300;;
191121;0000;;
191121;0100;;
191121;0200;;
191121;0300;;
191121;0400;;
191121;0500;;
191121;0600;;
191121;0700;;
191121;0800;;
191121;0900;;
191121;1000;1,32906;
191121;1100;1,56654;
191121;1200;1,82755;
191121;1300;2,18762;
191121;1400;2,00999;
191121;1500;1,85449;
191121;1600;2,01392;
191121;1700;1,59417;
191121;1800;1,11289;
191121;1900;2,1906;
191121;2000;0,575318;
191121;2100;0,679872;
191121;2200;0,610226;
191121;2300;0,487085;
191122;0000;0,224579;
191122;0100;0,395189;
191122;0200;0,303795;
191122;0300;0,394216;
191122;0400;0,421216;
191122;0500;0,0511239;
191122;0600;0,0465318;
191122;0700;0,603155;
191122;0800;0,495708;
191122;0900;1,04125;
191122;1000;1,03187;
191122;1100;1,1378;
191122;1200;1,59991;
191122;1300;1,86419;
191122;1400;;
191122;1500;;
191122;1600;;
191122;1700;;
191122;1800;;
191122;1900;;
191122;2000;;
191122;2100;;
191122;2200;;
191122;2300;;
191123;0000;;
191123;0100;;
191123;0200;;
191123;0300;;
191123;0400;;
191123;0500;;
191123;0600;;
191123;0700;;
191123;0800;;
191123;0900;0,803276;
191123;1000;0,683913;
191123;1100;1,10457;
191123;1200;1,95135;
191123;1300;2,59535;
191123;1400;2,23125;
191123;1500;2,14466;
191123;1600;1,46756;
191123;1700;1,35269;
191123;1800;2,00842;
191123;1900;2,03937;
191123;2000;1,05858;
191123;2100;0,784223;
191123;2200;0,726168;
191123;2300;0,411336;
191124;0000;0,330197;
191124;0100;0,182701;
191124;0200;0,139826;
191124;0300;0,181532;
191124;0400;0,205015;
191124;0500;0,348646;
191124;0600;0,15874;
191124;0700;0,461478;
191124;0800;0,995534;
191124;0900;0,532937;
191124;1000;0,924856;
191124;1100;2,0048;
191124;1200;2,06643;
191124;1300;2,01133;
191124;1400;2,03418;
191124;1500;1,0494;
191124;1600;0,671668;
191124;1700;1,98117;
191124;1800;2,52578;
191124;1900;1,83325;
191124;2000;1,58202;
191124;2100;0,809988;
191124;2200;0,409022;
191124;2300;0,808243;
191125;0000;0,664183;
191125;0100;0,355271;
191125;0200;0,428781;
191125;0300;0,631126;
191125;0400;0,811376;
191125;0500;0,578609;
191125;0600;0,843923;
191125;0700;0,679331;
191125;0800;1,0957;
191125;0900;1,01341;
191125;1000;0,81942;
191125;1100;0,914551;
191125;1200;1,00608;
191125;1300;1,25322;
191125;1400;1,34462;
191125;1500;1,7589;
191125;1600;1,5782;
191125;1700;1,45136;
191125;1800;2,98413;
191125;1900;2,13309;
191125;2000;2,39386;
191125;2100;1,75013;
191125;2200;1,57217;
191125;2300;0,42811;
191126;0000;0,422038;
191126;0100;0,675336;
191126;0200;0,0147489;
191126;0300;0,221802;
191126;0400;0,063651;
191126;0500;0,203214;
191126;0600;0,263723;
191126;0700;0,308029;
191126;0800;0,497325;
191126;0900;0,60436;
191126;1000;0,527498;
191126;1100;1,01731;
191126;1200;1,34048;
191126;1300;1,38258;
191126;1400;1,00822;
191126;1500;1,28722;
191126;1600;1,76085;
191126;1700;1,53472;
191126;1800;2,21511;
191126;1900;1,79472;
191126;2000;1,16373;
191126;2100;0,564873;
191126;2200;0,30118;
191126;2300;0,697658;
191127;0000;0,503491;
191127;0100;0,197629;
191127;0200;0,446216;
191127;0300;0,104487;
191127;0400;0,288656;
191127;0500;0,206248;
191127;0600;0,224015;
191127;0700;0,298215;
191127;0800;0,336967;
191127;0900;0,337191;
191127;1000;0,696192;
191127;1100;0,997778;
191127;1200;1,02366;
191127;1300;1,13995;
191127;1400;1,49866;
191127;1500;1,21232;
191127;1600;1,53337;
191127;1700;1,54921;
191127;1800;1,93821;
191127;1900;0,86084;
191127;2000;1,07252;
191127;2100;0,570809;
191127;2200;0,822092;
191127;2300;0,710694;
191128;0000;0,772966;
191128;0100;0,657155;
191128;0200;0,38604;
191128;0300;0,142795;
191128;0400;0,276682;
191128;0500;0,354381;
191128;0600;0,36915;
191128;0700;0,483854;
191128;0800;0,301661;
191128;0900;0,157487;
191128;1000;0,495528;
191128;1100;1,17348;
191128;1200;1,25002;
191128;1300;1,20329;
191128;1400;1,59036;
191128;1500;2,52908;
191128;1600;2,42059;
191128;1700;2,3541;
191128;1800;1,76612;
191128;1900;1,84079;
191128;2000;1,18104;
191128;2100;1,04464;
191128;2200;0,668354;
191128;2300;0,354858;
191129;0000;0,229994;
191129;0100;0,319727;
191129;0200;0,238455;
191129;0300;0,331952;
191129;0400;0,777787;
191129;0500;0,575419;
191129;0600;0,717482;
191129;0700;0,664289;
191129;0800;0,506437;
191129;0900;0,76639;
191129;1000;0,814255;
191129;1100;0,647174;
191129;1200;0,895341;
191129;1300;1,48978;
191129;1400;2,01984;
191129;1500;2,0463;
191129;1600;1,87937;
191129;1700;1,42015;
191129;1800;1,6371;
191129;1900;1,6543;
191129;2000;1,22936;
191129;2100;0,269901;
191129;2200;0,25842;
191129;2300;0,446016;
191130;0000;0,159884;
191130;0100;0,318073;
191130;0200;0,197263;
191130;0300;0,398742;
191130;0400;0,629626;
191130;0500;0,329481;
191130;0600;0,41981;
191130;0700;0,128133;
191130;0800;0,147404;
191130;0900;0,4052;
191130;1000;0,444831;
191130;1100;0,934716;
191130;1200;1,07519;
191130;1300;1,30891;
191130;1400;1,41827;
191130;1500;1,81232;
191130;1600;2,09285;
191130;1700;2,28836;
191130;1800;1,85212;
191130;1900;1,15472;
191130;2000;0,624203;
191130;2100;0,332189;
191130;2200;0,314461;
191130;2300;0,174501;
191201;0000;0,305036;
191201;0100;0,283952;
191201;0200;0,165285;
191201;0300;0,185377;
191201;0400;0,311674;
191201;0500;0,312735;
191201;0600;0,592861;
191201;0700;0,24744;
191201;0800;0,554368;
191201;0900;0,908297;
191201;1000;1,31742;
191201;1100;1,4165;
191201;1200;2,50163;
191201;1300;1,90315;
191201;1400;2,61966;
191201;1500;2,19547;
191201;1600;2,39692;
191201;1700;2,30108;
191201;1800;1,51317;
191201;1900;1,17075;
191201;2000;0,723458;
191201;2100;0,600399;
191201;2200;0,302843;
191201;2300;0,245508;
191202;0000;0,11547;
191202;0100;0,385179;
191202;0200;0,248243;
191202;0300;0,336646;
191202;0400;0,0756602;
191202;0500;0,235842;
191202;0600;0,273065;
191202;0700;0,632841;
191202;0800;0,653957;
191202;0900;0,727268;
191202;1000;0,788214;
191202;1100;1,14812;
191202;1200;1,47271;
191202;1300;1,93033;
191202;1400;1,57107;
191202;1500;1,60433;
191202;1600;1,23652;
191202;1700;1,8523;
191202;1800;1,38945;
191202;1900;0,603604;
191202;2000;1,02624;
191202;2100;0,65199;
191202;2200;0,309337;
191202;2300;0,0875728;
191203;0000;0,314842;
191203;0100;0,299279;
191203;0200;0,0537023;
191203;0300;0,202379;
191203;0400;0,0146897;
191203;0500;0,240315;
191203;0600;0,224077;
191203;0700;0,403015;
191203;0800;0,454117;
191203;0900;0,60292;
191203;1000;1,00431;
191203;1100;1,12011;
191203;1200;1,62586;
191203;1300;1,92203;
191203;1400;1,88509;
191203;1500;1,79638;
191203;1600;2,08317;
191203;1700;2,41612;
191203;1800;2,4363;
191203;1900;1,63847;
191203;2000;1,41998;
191203;2100;0,794485;
191203;2200;0,019208;
191203;2300;0,350587;
191204;0000;0,320582;
191204;0100;0,239691;
191204;0200;0,29006;
191204;0300;0,0853601;
191204;0400;0,275432;
191204;0500;0,396724;
191204;0600;0,532431;
191204;0700;0,509568;
191204;0800;0,953887;
191204;0900;0,97362;
191204;1000;0,879652;
191204;1100;0,990259;
191204;1200;0,868;
191204;1300;1,24877;
191204;1400;1,83263;
191204;1500;2,15454;
191204;1600;1,2786;
191204;1700;1,4654;
191204;1800;2,09116;
191204;1900;1,74876;
191204;2000;0,853298;
191204;2100;0,409505;
191204;2200;0,228315;
191204;2300;0,264352;
191205;0000;0,297674;
191205;0100;0,0789795;
191205;0200;0,362612;
191205;0300;0,385275;
191205;0400;0,360528;
191205;0500;0,747034;
191205;0600;0,340151;
191205;0700;0,239392;
191205;0800;0,32885;
191205;0900;0,592262;
191205;1000;0,381182;
191205;1100;0,629142;
191205;1200;0,816645;
191205;1300;1,55198;
191205;1400;1,97903;
191205;1500;2,12692;
191205;1600;2,65074;
191205;1700;2,61269;
191205;1800;2,16323;
191205;1900;1,29835;
191205;2000;0,854236;
191205;2100;0,0562672;
191205;2200;0,438675;
191205;2300;0,478026;
191206;0000;0,108661;
191206;0100;0,27888;
191206;0200;0,0455967;
191206;0300;0,223116;
191206;0400;0,249076;
191206;0500;0,352968;
191206;0600;0,221164;
191206;0700;0,269219;
191206;0800;1,0911;
191206;0900;1,11939;
191206;1000;1,14095;
191206;1100;1,37933;
191206;1200;1,57789;
191206;1300;1,91071;
191206;1400;2,60412;
191206;1500;2,867;
191206;1600;3,04736;
191206;1700;2,74131;
191206;1800;2,24925;
191206;1900;1,29721;
191206;2000;1,05347;
191206;2100;0,940056;
191206;2200;0,559542;
191206;2300;0,705531;
191207;0000;0,281682;
191207;0100;0,447456;
191207;0200;0,444977;
191207;0300;0,244064;
191207;0400;0,0827744;
191207;0500;0,471454;
191207;0600;0,533953;
191207;0700;0,77443;
191207;0800;0,648299;
191207;0900;0,847541;
191207;1000;1,49147;
191207;1100;1,22645;
191207;1200;1,24617;
191207;1300;1,54572;
191207;1400;1,87254;
191207;1500;1,70231;
191207;1600;2,17286;
191207;1700;2,46701;
191207;1800;2,36922;
191207;1900;1,7467;
191207;2000;0,87167;
191207;2100;0,767131;
191207;2200;0,62593;
191207;2300;0,669884;
191208;0000;0,2552;
191208;0100;0,445706;
191208;0200;0,149287;
191208;0300;0,171312;
191208;0400;0,0368504;
191208;0500;0,0449758;
191208;0600;0,180669;
191208;0700;0,326745;
191208;0800;0,54028;
191208;0900;0,620926;
191208;1000;0,937885;
191208;1100;1,04558;
191208;1200;0,962016;
191208;1300;1,53988;
191208;1400;1,73678;
191208;1500;1,90255;
191208;1600;1,99181;
191208;1700;2,5927;
191208;1800;2,32293;
191208;1900;1,57901;
191208;2000;0,926252;
191208;2100;0,760476;
191208;2200;0,745479;
191208;2300;0,58645;
191209;0000;0,456152;
191209;0100;0,379584;
191209;0200;0,349393;
191209;0300;0,188017;
191209;0400;0,0250018;
191209;0500;0,0589888;
191209;0600;0,0677742;
191209;0700;0,345038;
191209;0800;0,568057;
191209;0900;0,68499;
191209;1000;1,11083;
191209;1100;1,03268;
191209;1200;1,35226;
191209;1300;1,56808;
191209;1400;1,88525;
191209;1500;2,27388;
191209;1600;2,43191;
191209;1700;2,1422;
191209;1800;2,21599;
191209;1900;1,39671;
191209;2000;0,85772;
191209;2100;0,838706;
191209;2200;0,331329;
191209;2300;0,468215;
191210;0000;0,184102;
191210;0100;0,0932788;
191210;0200;0,0619592;
191210;0300;0,0629601;
191210;0400;0,333289;
191210;0500;0,0691859;
191210;0600;0,219593;
191210;0700;0,732032;
191210;0800;0,706986;
191210;0900;0,511624;
191210;1000;0,843224;
191210;1100;0,909427;
191210;1200;1,36296;
191210;1300;1,5934;
191210;1400;1,90867;
191210;1500;1,94751;
191210;1600;1,90036;
191210;1700;1,86076;
191210;1800;1,71983;
191210;1900;1,25145;
191210;2000;0,577595;
191210;2100;0,487876;
191210;2200;0,818314;
191210;2300;0,498762;
191211;0000;0,572161;
191211;0100;0,278865;
191211;0200;0,442963;
191211;0300;0,191315;
191211;0400;0,367113;
191211;0500;0,177018;
191211;0600;0,190407;
191211;0700;0,369025;
191211;0800;0,584069;
191211;0900;0,955576;
191211;1000;0,885129;
191211;1100;0,79236;
191211;1200;1,62528;
191211;1300;1,46854;
191211;1400;1,33503;
191211;1500;1,8041;
191211;1600;1,95445;
191211;1700;2,44665;
191211;1800;2,05538;
191211;1900;1,72613;
191211;2000;0,722822;
191211;2100;0,871201;
191211;2200;0,24396;
191211;2300;0,192783;
191212;0000;0,309161;
191212;0100;0,197529;
191212;0200;0,590035;
191212;0300;0,291931;
191212;0400;0,0494177;
191212;0500;0,0752945;
191212;0600;0,242337;
191212;0700;0,214885;
191212;0800;0,532842;
191212;0900;0,756717;
191212;1000;1,07741;
191212;1100;1,18658;
191212;1200;1,2021;
191212;1300;1,35609;
191212;1400;1,06584;
191212;1500;1,34143;
191212;1600;1,40741;
191212;1700;1,27176;
191212;1800;2,37386;
191212;1900;2,40723;
191212;2000;1,47356;
191212;2100;0,515264;
191212;2200;0,424454;
191212;2300;0,153807;
191213;0000;0,231494;
191213;0100;0,0870228;
191213;0200;0,475808;
191213;0300;0,321471;
191213;0400;0,167543;
191213;0500;0,319085;
191213;0600;0,488535;
191213;0700;0,863392;
191213;0800;0,621489;
191213;0900;0,455549;
191213;1000;0,804201;
191213;1100;0,969471;
191213;1200;1,22934;
191213;1300;1,91321;
191213;1400;2,31134;
191213;1500;2,79718;
191213;1600;3,29486;
191213;1700;3,03412;
191213;1800;2,90863;
191213;1900;1,92003;
191213;2000;0,656919;
191213;2100;0,35971;
191213;2200;0,298093;
191213;2300;0,353821;
191214;0000;0,342195;
191214;0100;0,0980436;
191214;0200;0,219247;
191214;0300;0,167122;
191214;0400;0,204936;
191214;0500;0,292269;
191214;0600;0,19966;
191214;0700;0,343943;
191214;0800;0,350878;
191214;0900;0,791883;
191214;1000;0,126591;
191214;1100;0,724186;
191214;1200;1,62191;
191214;1300;1,52321;
191214;1400;1,7292;
191214;1500;1,111;
191214;1600;0,977046;
191214;1700;0,94845;
191214;1800;0,376691;
191214;1900;0,752176;
191214;2000;0,892338;
191214;2100;0,626738;
191214;2200;0,539749;
191214;2300;0,224664;
191215;0000;0,129066;
191215;0100;0,146669;
191215;0200;0,0874979;
191215;0300;0,311308;
191215;0400;0,277074;
191215;0500;0,184923;
191215;0600;0,0800923;
191215;0700;0,181404;
191215;0800;0,238102;
191215;0900;0,567383;
191215;1000;0,830982;
191215;1100;0,914069;
191215;1200;1,13168;
191215;1300;1,26154;
191215;1400;1,34764;
191215;1500;1,77119;
191215;1600;2,12106;
191215;1700;2,69589;
191215;1800;2,57513;
191215;1900;1,41793;
191215;2000;1,28319;
191215;2100;0,545825;
191215;2200;0,228243;
191215;2300;0,00455249;
191216;0000;0,187695;
191216;0100;0,210936;
191216;0200;0,188394;
191216;0300;0,26062;
191216;0400;0,10902;
191216;0500;0,386734;
191216;0600;0,297929;
191216;0700;0,334931;
191216;0800;0,745641;
191216;0900;0,761923;
191216;1000;0,7472;
191216;1100;0,963917;
191216;1200;1,1064;
191216;1300;1,54844;
191216;1400;1,31198;
191216;1500;2,0708;
191216;1600;1,64224;
191216;1700;1,85998;
191216;1800;2,53679;
191216;1900;2,18267;
191216;2000;0,630937;
191216;2100;0,383567;
191216;2200;0,131884;
191216;2300;0,357623;
191217;0000;0,279747;
191217;0100;0,377406;
191217;0200;0,245813;
191217;0300;0,365114;
191217;0400;0,0537881;
191217;0500;0,348356;
191217;0600;0,447991;
191217;0700;0,19554;
191217;0800;0,135844;
191217;0900;0,722493;
191217;1000;0,808122;
191217;1100;1,00695;
191217;1200;1,31321;
191217;1300;1,17234;
191217;1400;0,894249;
191217;1500;1,74777;
191217;1600;1,4286;
191217;1700;1,75662;
191217;1800;1,86518;
191217;1900;1,84614;
191217;2000;1,2302;
191217;2100;0,763532;
191217;2200;0,707658;
191217;2300;0,502227;
191218;0000;0,0925478;
191218;0100;0,201943;
191218;0200;0,320653;
191218;0300;0,0404611;
191218;0400;0,449778;
191218;0500;0,15479;
191218;0600;0,0765756;
191218;0700;0,153605;
191218;0800;0,506983;
191218;0900;0,739892;
191218;1000;0,708044;
191218;1100;0,509662;
191218;1200;1,18252;
191218;1300;1,78901;
191218;1400;1,54087;
191218;1500;1,75147;
191218;1600;2,08704;
191218;1700;2,74347;
191218;1800;2,43774;
191218;1900;1,91985;
191218;2000;1,55626;
191218;2100;0,649955;
191218;2200;0,0807037;
191218;2300;0,0919772;
191219;0000;0,299392;
191219;0100;0,0655729;
191219;0200;0,146126;
191219;0300;0,465219;
191219;0400;0,578543;
191219;0500;0,220788;
191219;0600;0,689071;
191219;0700;0,736654;
191219;0800;0,341355;
191219;0900;0,837653;
191219;1000;0,397427;
191219;1100;0,946957;
191219;1200;1,38482;
191219;1300;1,68167;
191219;1400;2,00497;
191219;1500;3,05561;
191219;1600;2,15487;
191219;1700;0,913603;
191219;1800;0,857886;
191219;1900;1,46294;
191219;2000;0,893346;
191219;2100;0,255839;
191219;2200;0,444566;
191219;2300;0,138173;
191220;0000;0,270743;
191220;0100;0,215077;
191220;0200;0,136345;
191220;0300;0,189316;
191220;0400;0,288439;
191220;0500;0,214609;
191220;0600;0,38684;
191220;0700;0,439201;
191220;0800;0,472049;
191220;0900;0,888869;
191220;1000;0,555596;
191220;1100;0,924478;
191220;1200;1,12071;
191220;1300;1,1029;
191220;1400;1,3978;
191220;1500;1,58218;
191220;1600;1,42772;
191220;1700;2,06382;
191220;1800;1,95485;
191220;1900;2,16823;
191220;2000;1,5757;
191220;2100;0,515519;
191220;2200;0,265843;
191220;2300;0,149763;
191221;0000;0,119514;
191221;0100;0,180625;
191221;0200;0,080788;
191221;0300;0,181906;
191221;0400;0,136213;
191221;0500;0,227122;
191221;0600;0,0466317;
191221;0700;0,362738;
191221;0800;0,767057;
191221;0900;0,918409;
191221;1000;0,502347;
191221;1100;1,04943;
191221;1200;1,03241;
191221;1300;1,12149;
191221;1400;1,08896;
191221;1500;1,7883;
191221;1600;2,54724;
191221;1700;2,65555;
191221;1800;2,36017;
191221;1900;2,2093;
191221;2000;0,670765;
191221;2100;0,340097;
191221;2200;0,0828805;
191221;2300;0,283473;
191222;0000;0,341118;
191222;0100;0,264113;
191222;0200;0,505667;
191222;0300;0,138138;
191222;0400;0,595049;
191222;0500;0,346936;
191222;0600;0,413098;
191222;0700;0,255391;
191222;0800;0,47161;
191222;0900;0,574458;
191222;1000;0,661641;
191222;1100;0,282058;
191222;1200;0,926871;
191222;1300;1,3903;
191222;1400;1,65826;
191222;1500;1,5198;
191222;1600;1,92517;
191222;1700;2,62201;
191222;1800;2,18822;
191222;1900;1,67399;
191222;2000;0,896235;
191222;2100;0,329563;
191222;2200;0,13742;
191222;2300;0,33073;
191223;0000;0,106122;
191223;0100;0,396103;
191223;0200;0,346705;
191223;0300;0,278897;
191223;0400;0,614652;
191223;0500;0,27014;
191223;0600;0,375821;
191223;0700;0,19305;
191223;0800;0,290482;
191223;0900;0,551392;
191223;1000;0,348497;
191223;1100;0,832029;
191223;1200;1,35837;
191223;1300;1,58292;
191223;1400;1,56325;
191223;1500;1,7688;
191223;1600;2,32007;
191223;1700;2,87761;
191223;1800;2,38725;
191223;1900;1,70808;
191223;2000;0,80297;
191223;2100;0,847151;
