FECHA (YYMMDD);HORA (HHMM);;
040202;1800;25,9333;
040202;1900;23,775;
040202;2000;21,4666;
040202;2100;20,4833;
040202;2200;19,75;
040202;2300;18,95;
040203;0000;17,9916;
040203;0100;17,4333;
040203;0200;16,6416;
040203;0300;16,0916;
040203;0400;15,85;
040203;0500;15,325;
040203;0600;15,1167;
040203;0700;17,425;
040203;0800;20,8416;
040203;0900;23,0083;
040203;1000;24,5667;
040203;1100;26,1583;
040203;1200;27,65;
040203;1300;28,275;
040203;1400;28,4916;
040203;1500;28,6083;
040203;1600;28,3333;
040203;1700;27,3083;
040203;1800;25,6667;
040203;1900;23,475;
040203;2000;21,4166;
040203;2100;20,0417;
040203;2200;19,15;
040203;2300;18,3167;
040204;0000;17,25;
040204;0100;16,525;
040204;0200;15,7083;
040204;0300;15,2333;
040204;0400;14,7583;
040204;0500;14,1;
040204;0600;13,6917;
040204;0700;17;
040204;0800;20,9333;
040204;0900;22,9833;
040204;1000;25,7916;
040204;1100;27,0416;
040204;1200;28,5818;
040204;1300;29,875;
040204;1400;30,2666;
040204;1500;30,8083;
040204;1600;30,8167;
040204;1700;30,5166;
040204;1800;29,125;
040204;1900;26,2916;
040204;2000;23,8666;
040204;2100;22,3167;
040204;2200;20,9583;
040204;2300;19,8167;
040205;0000;18,7166;
040205;0100;17,7333;
040205;0200;17,0583;
040205;0300;16,3416;
040205;0400;15,7917;
040205;0500;15,3667;
040205;0600;15,2333;
040205;0700;18,4833;
040205;0800;23,5916;
040205;0900;26,625;
040205;1000;28,8416;
040205;1100;30,9333;
040205;1200;32,6333;
040205;1300;32,8166;
040205;1400;33,1333;
040205;1500;33,2999;
040205;1600;32,9166;
040205;1700;31,675;
040205;1800;30,1083;
040205;1900;27,1666;
040205;2000;24,8167;
040205;2100;23,4417;
040205;2200;22,6;
040205;2300;21,3416;
040206;0000;20,375;
040206;0100;19,5083;
040206;0200;18,4417;
040206;0300;17,7166;
040206;0400;17,225;
040206;0500;16,8416;
040206;0600;16,55;
040206;0700;19,025;
040206;0800;21,9;
040206;0900;23,8167;
040206;1000;24,8416;
040206;1100;25,9833;
040206;1200;27,4;
040206;1300;28,575;
040206;1400;29,0833;
040206;1500;29,025;
040206;1600;29,1166;
040206;1700;27,9166;
040206;1800;26,7583;
040206;1900;24,6;
040206;2000;22,975;
040206;2100;21,8666;
040206;2200;20,5333;
040206;2300;19,175;
040207;0000;18,4166;
040207;0100;18,1083;
040207;0200;17,7916;
040207;0300;16,7666;
040207;0400;15,7917;
040207;0500;15,35;
040207;0600;15,05;
040207;0700;16,275;
040207;0800;18,1833;
040207;0900;20,05;
040207;1000;22,15;
040207;1100;23,5416;
040207;1200;24,9;
040207;1300;26,4166;
040207;1400;26,9;
040207;1500;27,2333;
040207;1600;26,3083;
040207;1700;26,0916;
040207;1800;25,0667;
040207;1900;23,15;
040207;2000;21,4167;
040207;2100;20,0583;
040207;2200;18,6166;
040207;2300;17,975;
040208;0000;17,325;
040208;0100;16,1917;
040208;0200;15,4417;
040208;0300;15,05;
040208;0400;14,5166;
040208;0500;14,3417;
040208;0600;14,35;
040208;0700;15,3417;
040208;0800;17,375;
040208;0900;19,55;
040208;1000;21,8833;
040208;1100;24,15;
040208;1200;25,9417;
040208;1300;27,4333;
040208;1400;28,5333;
040208;1500;29,2833;
040208;1600;29,4666;
040208;1700;29,475;
040208;1800;28,55;
040208;1900;25,975;
040208;2000;23,4;
040208;2100;21,5916;
040208;2200;20,4166;
040208;2300;19,6583;
040209;0000;18,8167;
040209;0100;17,8583;
040209;0200;17,1166;
040209;0300;16,55;
040209;0400;15,8167;
040209;0500;15,5166;
040209;0600;15,3333;
040209;0700;18,0417;
040209;0800;21,8167;
040209;0900;23,925;
040209;1000;25,9916;
040209;1100;28,0833;
040209;1200;29,7583;
040209;1300;30,875;
040209;1400;32,0333;
040209;1500;32,35;
040209;1600;32,3166;
040209;1700;31,7416;
040209;1800;30,6;
040209;1900;28,525;
040209;2000;26,425;
040209;2100;24,875;
040209;2200;23,325;
040209;2300;22,1333;
040210;0000;21,0083;
040210;0100;20,1917;
040210;0200;19,475;
040210;0300;19,0333;
040210;0400;18,2166;
040210;0500;17,7666;
040210;0600;17,55;
040210;0700;20,1416;
040210;0800;24,4666;
040210;0900;25,725;
040210;1000;27,3666;
040210;1100;28,55;
040210;1200;29,6083;
040210;1300;30,1416;
040210;1400;29,6666;
040210;1500;29,6;
040210;1600;29,2083;
040210;1700;28,2166;
040210;1800;26,6833;
040210;1900;24,4583;
040210;2000;22,575;
040210;2100;21,5416;
040210;2200;20,6333;
040210;2300;20,0583;
040211;0000;19,6917;
040211;0100;19,0333;
040211;0200;18,6917;
040211;0300;17,5667;
040211;0400;16,7666;
040211;0500;16,2083;
040211;0600;16,3916;
040211;0700;15,9167;
040211;0800;17,9083;
040211;0900;19,075;
040211;1000;20,4333;
040211;1100;22,85;
040211;1200;25,6833;
040211;1300;26,6917;
040211;1400;27,2666;
040211;1500;26,8416;
040211;1600;25,85;
040211;1700;24,5083;
040211;1800;23,0916;
040211;1900;21,5333;
040211;2000;20,0833;
040211;2100;18,9083;
040211;2200;18,0833;
040211;2300;17,6166;
040212;0000;16,975;
040212;0100;16,5667;
040212;0200;16,2333;
040212;0300;15,8083;
040212;0400;15,4333;
040212;0500;15,2;
040212;0600;14,9167;
040212;0700;16,5667;
040212;0800;19,3167;
040212;0900;21,9417;
040212;1000;24,2416;
040212;1100;26,7917;
040212;1200;28,7166;
040212;1300;30,35;
040212;1400;30,9333;
040212;1500;30,8916;
040212;1600;30,9333;
040212;1700;30,5083;
040212;1800;29,2333;
040212;1900;26,25;
040212;2000;23,9;
040212;2100;22,325;
040212;2200;21,25;
040212;2300;20,3833;
040213;0000;19,7;
040213;0100;18,9166;
040213;0200;18,125;
040213;0300;17,675;
040213;0400;17,1416;
040213;0500;16,775;
040213;0600;16,6166;
040213;0700;18,7833;
040213;0800;22,2;
040213;0900;24,2;
040213;1000;26,075;
040213;1100;27,9166;
040213;1200;29,575;
040213;1300;30,2416;
040213;1400;30,9;
040213;1500;31,2166;
040213;1600;30,6166;
040213;1700;29,3416;
040213;1800;27,1333;
040213;1900;24,4083;
040213;2000;22,4;
040213;2100;21,4916;
040213;2200;20,5;
040213;2300;19,4666;
040214;0000;19,0083;
040214;0100;18,4333;
040214;0200;17,95;
040214;0300;17,45;
040214;0400;16,8833;
040214;0500;16,55;
040214;0600;16,6166;
040214;0700;18,1166;
040214;0800;22,25;
040214;0900;24,1917;
040214;1000;26,1666;
040214;1100;27,65;
040214;1200;29,2666;
040214;1300;30,1416;
040214;1400;30,6917;
040214;1500;30,9083;
040214;1600;30,2916;
040214;1700;28,925;
040214;1800;26,5166;
040214;1900;23,8583;
040214;2000;22,1333;
040214;2100;21,275;
040214;2200;20,1;
040214;2300;19,25;
040215;0000;18,4167;
040215;0100;18,15;
040215;0200;17,6;
040215;0300;16,925;
040215;0400;16,275;
040215;0500;15,7833;
040215;0600;15,375;
040215;0700;17,8083;
040215;0800;21,4083;
040215;0900;23,4833;
040215;1000;25,1583;
040215;1100;27,0083;
040215;1200;27,475;
040215;1300;27,5583;
040215;1400;27,7333;
040215;1500;27,1416;
040215;1600;26,4833;
040215;1700;25,0667;
040215;1800;22,4916;
040215;1900;19,6667;
040215;2000;17,9916;
040215;2100;17,3;
040215;2200;16,45;
040215;2300;15,5166;
040216;0000;14,4833;
040216;0100;13,4917;
040216;0200;13;
040216;0300;12,9333;
040216;0400;13,125;
040216;0500;12,8167;
040216;0600;13,0667;
040216;0700;13,925;
040216;0800;14,5166;
040216;0900;16,8167;
040216;1000;18,725;
040216;1100;20,95;
040216;1200;23,175;
040216;1300;24,9666;
040216;1400;26,0583;
040216;1500;26,6083;
040216;1600;26,725;
040216;1700;26,6917;
040216;1800;25,8416;
040216;1900;23,425;
040216;2000;21,6416;
040216;2100;20,4083;
040216;2200;19,2083;
040216;2300;18,4916;
040217;0000;;
040217;0100;;
040217;0200;;
040217;0300;;
040217;0400;;
040217;0500;;
040217;0600;;
040217;0700;;
040217;0800;;
040217;0900;;
040217;1000;;
040217;1100;;
040217;1200;;
040217;1300;;
040217;1400;;
040217;1500;;
040217;1600;;
040217;1700;;
040217;1800;;
040217;1900;;
040217;2000;;
040217;2100;;
040217;2200;;
040217;2300;;
040218;0000;;
040218;0100;;
040218;0200;;
040218;0300;;
040218;0400;;
040218;0500;;
040218;0600;;
040218;0700;;
040218;0800;;
040218;0900;;
040218;1000;;
040218;1100;;
040218;1200;;
040218;1300;;
040218;1400;;
040218;1500;;
040218;1600;31,35;
040218;1700;31,4083;
040218;1800;30,3416;
040218;1900;27,35;
040218;2000;24,7083;
040218;2100;22,95;
040218;2200;21,0667;
040218;2300;19,6416;
040219;0000;18,4833;
040219;0100;17,85;
040219;0200;16,825;
040219;0300;16,0667;
040219;0400;15,4417;
040219;0500;15,05;
040219;0600;14,5917;
040219;0700;16,7917;
040219;0800;22,7416;
040219;0900;25,05;
040219;1000;27,6;
040219;1100;30,2333;
040219;1200;31,8333;
040219;1300;33,0833;
040219;1400;33,5916;
040219;1500;32,4999;
040219;1600;31,2083;
040219;1700;29,575;
040219;1800;27,1917;
040219;1900;24,2833;
040219;2000;21,8416;
040219;2100;20,0916;
040219;2200;19,0333;
040219;2300;18,4833;
040220;0000;18,0916;
040220;0100;17,5916;
040220;0200;16,8333;
040220;0300;16,1833;
040220;0400;15,6583;
040220;0500;15,1583;
040220;0600;15,15;
040220;0700;16,15;
040220;0800;18;
040220;0900;19,375;
040220;1000;20,6666;
040220;1100;22,65;
040220;1200;24,0333;
040220;1300;25,4;
040220;1400;25,6833;
040220;1500;25,9417;
040220;1600;25,6416;
040220;1700;25,0583;
040220;1800;23,9083;
040220;1900;22,0416;
040220;2000;20,6;
040220;2100;19,475;
040220;2200;18,8833;
040220;2300;18,2666;
040221;0000;17,4916;
040221;0100;16,65;
040221;0200;16,2166;
040221;0300;15,575;
040221;0400;15,1833;
040221;0500;14,625;
040221;0600;14,5333;
040221;0700;15,7583;
040221;0800;17,7333;
040221;0900;19,7416;
040221;1000;21,5083;
040221;1100;23,3916;
040221;1200;25,2833;
040221;1300;26,0833;
040221;1400;26,9417;
040221;1500;27,175;
040221;1600;27,6083;
040221;1700;26,975;
040221;1800;25,525;
040221;1900;23,0833;
040221;2000;21,4083;
040221;2100;20,4417;
040221;2200;19,6583;
040221;2300;19,0833;
040222;0000;18,1333;
040222;0100;17,4;
040222;0200;17,025;
040222;0300;16,6083;
040222;0400;16,1;
040222;0500;15,7583;
040222;0600;15,1583;
040222;0700;16,6917;
040222;0800;19,0083;
040222;0900;20,9583;
040222;1000;23,4083;
040222;1100;25,4167;
040222;1200;27,2833;
040222;1300;28,8916;
040222;1400;29,825;
040222;1500;30,5417;
040222;1600;30,6;
040222;1700;30,0667;
040222;1800;28,6166;
040222;1900;26,1333;
040222;2000;24,2583;
040222;2100;23,0667;
040222;2200;22,4417;
040222;2300;21,4;
040223;0000;20,5166;
040223;0100;19,85;
040223;0200;19,025;
040223;0300;18,375;
040223;0400;17,7416;
040223;0500;17,35;
040223;0600;17,275;
040223;0700;18,55;
040223;0800;21,5833;
040223;0900;24;
040223;1000;26,2083;
040223;1100;28,1416;
040223;1200;29,825;
040223;1300;30,6917;
040223;1400;31,3333;
040223;1500;30,675;
040223;1600;29,175;
040223;1700;28,1666;
040223;1800;27,6917;
040223;1900;25,4583;
040223;2000;23,5417;
040223;2100;22,1;
040223;2200;20,8666;
040223;2300;19,9167;
040224;0000;19,4166;
040224;0100;18,5916;
040224;0200;18,0667;
040224;0300;17,225;
040224;0400;16,475;
040224;0500;15,4833;
040224;0600;14,975;
040224;0700;16,3916;
040224;0800;19,0166;
040224;0900;20,7;
040224;1000;23,1166;
040224;1100;24,7833;
040224;1200;26,575;
040224;1300;28,1666;
040224;1400;28,3333;
040224;1500;28,45;
040224;1600;27,5083;
040224;1700;26,6416;
040224;1800;25,7833;
040224;1900;23,4583;
040224;2000;21,4333;
040224;2100;19,9916;
040224;2200;19,0916;
040224;2300;18,2666;
040225;0000;17,7666;
040225;0100;17,0416;
040225;0200;16,0667;
040225;0300;15,1667;
040225;0400;14,525;
040225;0500;14,1;
040225;0600;14,0167;
040225;0700;14,7917;
040225;0800;17,4417;
040225;0900;18,7333;
040225;1000;20,5166;
040225;1100;22,9083;
040225;1200;24,5166;
040225;1300;25,7;
040225;1400;26,1083;
040225;1500;26,175;
040225;1600;25,8916;
040225;1700;24,7833;
040225;1800;;
040225;1900;;
040225;2000;;
040225;2100;;
040225;2200;;
040225;2300;;
040226;0000;;
040226;0100;;
040226;0200;;
040226;0300;;
040226;0400;;
040226;0500;;
040226;0600;;
040226;0700;;
040226;0800;;
040226;0900;;
040226;1000;22,15;
040226;1100;23,2833;
040226;1200;24,8;
040226;1300;26,5416;
040226;1400;27,0916;
040226;1500;27,5166;
040226;1600;27,7333;
040226;1700;26,675;
040226;1800;24,9583;
040226;1900;22,4916;
040226;2000;21;
040226;2100;19,7083;
040226;2200;18,8583;
040226;2300;18,1333;
040227;0000;17,3;
040227;0100;16,7083;
040227;0200;16,35;
040227;0300;15,65;
040227;0400;14,9417;
040227;0500;14,6083;
040227;0600;14,2917;
040227;0700;15,425;
040227;0800;17,2166;
040227;0900;18,55;
040227;1000;20,2083;
040227;1100;22,6;
040227;1200;24,0416;
040227;1300;25,4363;
040227;1400;26,3916;
040227;1500;26,775;
040227;1600;26,9;
040227;1700;26,9166;
040227;1800;24,9833;
040227;1900;22,2917;
040227;2000;20,1833;
040227;2100;18,3916;
040227;2200;17,5;
040227;2300;16,75;
040228;0000;16,325;
040228;0100;15,7167;
040228;0200;15,1917;
040228;0300;14,8417;
040228;0400;14,3333;
040228;0500;14,1667;
040228;0600;13,7167;
040228;0700;14,725;
040228;0800;17,1166;
040228;0900;19,6083;
040228;1000;21,7416;
040228;1100;23,8833;
040228;1200;25,4333;
040228;1300;27,5;
040228;1400;28,6416;
040228;1500;29,025;
040228;1600;28,425;
040228;1700;27,8916;
040228;1800;26,175;
040228;1900;23,575;
040228;2000;21,7833;
040228;2100;20,4583;
040228;2200;19,5583;
040228;2300;18,8583;
040229;0000;17,9;
040229;0100;17,1917;
040229;0200;16,5833;
040229;0300;15,8833;
040229;0400;15,2;
040229;0500;14,6167;
040229;0600;14,3583;
040229;0700;15,5833;
040229;0800;19,6083;
040229;0900;21,575;
040229;1000;23,9583;
040229;1100;25,5916;
040229;1200;27,3083;
040229;1300;28,5333;
040229;1400;29,3;
040229;1500;29,9083;
040229;1600;29,0667;
040229;1700;27,2916;
040229;1800;24,8916;
040229;1900;22,4833;
040229;2000;20,75;
040229;2100;19,5916;
040229;2200;18,6166;
040229;2300;18,3333;
040301;0000;18,425;
040301;0100;18,2083;
040301;0200;17,8;
040301;0300;17,2;
040301;0400;16,6083;
040301;0500;16,1917;
040301;0600;15,9333;
040301;0700;16,65;
040301;0800;17,4;
040301;0900;18,625;
040301;1000;19,475;
040301;1100;20,7;
040301;1200;22,0333;
040301;1300;22,7666;
040301;1400;22,9916;
040301;1500;23,5667;
040301;1600;22,525;
040301;1700;21,1833;
040301;1800;17,4666;
040301;1900;16,3167;
040301;2000;16,5;
040301;2100;16,85;
040301;2200;16,4167;
040301;2300;15,6083;
040302;0000;14,8167;
040302;0100;14,275;
040302;0200;13,7083;
040302;0300;13,0083;
040302;0400;12,5917;
040302;0500;12,225;
040302;0600;12,025;
040302;0700;13,775;
040302;0800;17,125;
040302;0900;18,7916;
040302;1000;20,525;
040302;1100;23,05;
040302;1200;24,6416;
040302;1300;25,7083;
040302;1400;27,0333;
040302;1500;27,4916;
040302;1600;27,8083;
040302;1700;27,2666;
040302;1800;26,4;
040302;1900;23,7166;
040302;2000;21,65;
040302;2100;20,525;
040302;2200;18,7916;
040302;2300;17,55;
040303;0000;16,325;
040303;0100;15,4417;
040303;0200;14,6083;
040303;0300;14,0166;
040303;0400;13,4417;
040303;0500;13,0166;
040303;0600;12,825;
040303;0700;14,4666;
040303;0800;19,8416;
040303;0900;23,4333;
040303;1000;26,5416;
040303;1100;29,275;
040303;1200;31,7833;
040303;1300;33,7416;
040303;1400;34,0166;
040303;1500;34,3416;
040303;1600;34,1416;
040303;1700;33,5083;
040303;1800;31,825;
040303;1900;28,1666;
040303;2000;25,8083;
040303;2100;23,7583;
040303;2200;22,0166;
040303;2300;20,7416;
040304;0000;19,5416;
040304;0100;18,8;
040304;0200;18,125;
040304;0300;17,3167;
040304;0400;16,7583;
040304;0500;16,2416;
040304;0600;16,2416;
040304;0700;17,7416;
040304;0800;21,8333;
040304;0900;23,3833;
040304;1000;25,6833;
040304;1100;27,8666;
040304;1200;29,1333;
040304;1300;29,8583;
040304;1400;30,95;
040304;1500;31,0333;
040304;1600;29,675;
040304;1700;26,7083;
040304;1800;23,6416;
040304;1900;20,975;
040304;2000;19,9833;
040304;2100;19,3;
040304;2200;18,4;
040304;2300;17,6583;
040305;0000;17,5083;
040305;0100;16,95;
040305;0200;16,4583;
040305;0300;15,8916;
040305;0400;15,3167;
040305;0500;14,5417;
040305;0600;13,8833;
040305;0700;13,5917;
040305;0800;14,75;
040305;0900;15,8583;
040305;1000;17,8083;
040305;1100;19,7416;
040305;1200;20,8;
040305;1300;21,2416;
040305;1400;22,3666;
040305;1500;24,0833;
040305;1600;24,6583;
040305;1700;24,1333;
040305;1800;23,225;
040305;1900;21,3083;
040305;2000;20,575;
040305;2100;19,7666;
040305;2200;18,6416;
040305;2300;17,6166;
040306;0000;17,125;
040306;0100;16,3833;
040306;0200;15,5917;
040306;0300;14,975;
040306;0400;14,45;
040306;0500;14,0417;
040306;0600;13,5667;
040306;0700;14,1167;
040306;0800;16,9583;
040306;0900;18,725;
040306;1000;21,0166;
040306;1100;22,5667;
040306;1200;23,2917;
040306;1300;25,2916;
040306;1400;26,15;
040306;1500;26,6;
040306;1600;26,5916;
040306;1700;26,1083;
040306;1800;25;
040306;1900;23,1083;
040306;2000;21,5583;
040306;2100;20,7229;
040306;2200;20,0166;
040306;2300;18,0333;
040307;0000;17,0833;
040307;0100;16,15;
040307;0200;15,2083;
040307;0300;14,7;
040307;0400;14,1;
040307;0500;13,1083;
040307;0600;12,5667;
040307;0700;13,575;
040307;0800;18,3666;
040307;0900;20,65;
040307;1000;22,6666;
040307;1100;25;
040307;1200;27,1416;
040307;1300;28,7583;
040307;1400;29,5916;
040307;1500;29,8666;
040307;1600;30,3167;
040307;1700;29,8916;
040307;1800;28,2166;
040307;1900;25,9166;
040307;2000;23,6166;
040307;2100;21,4417;
040307;2200;19,925;
040307;2300;18,8583;
040308;0000;18,2916;
040308;0100;16,775;
040308;0200;15,7583;
040308;0300;14,9583;
040308;0400;14,225;
040308;0500;13,7917;
040308;0600;13,6667;
040308;0700;14,4917;
040308;0800;19,725;
040308;0900;22,3666;
040308;1000;24,35;
040308;1100;26,2166;
040308;1200;28,1416;
040308;1300;29,4417;
040308;1400;29,8083;
040308;1500;29,7916;
040308;1600;29,475;
040308;1700;28,2083;
040308;1800;26,1833;
040308;1900;22,85;
040308;2000;20,6833;
040308;2100;19,525;
040308;2200;18,4333;
040308;2300;17,75;
040309;0000;16,5916;
040309;0100;15,6167;
040309;0200;14,7917;
040309;0300;14,375;
040309;0400;13,6667;
040309;0500;13,1;
040309;0600;12,775;
040309;0700;13,3916;
040309;0800;15,6583;
040309;0900;17,3916;
040309;1000;20,1;
040309;1100;23,075;
040309;1200;25,675;
040309;1300;27,7416;
040309;1400;29,0833;
040309;1500;28,85;
040309;1600;28,3416;
040309;1700;27,8583;
040309;1800;26,0583;
040309;1900;23,4916;
040309;2000;21,85;
040309;2100;20,6833;
040309;2200;19,6333;
040309;2300;18,6583;
040310;0000;17,85;
040310;0100;17,125;
040310;0200;16,3;
040310;0300;15,6917;
040310;0400;15,225;
040310;0500;14,8667;
040310;0600;14,8583;
040310;0700;15,9667;
040310;0800;20,275;
040310;0900;22,3916;
040310;1000;24,9;
040310;1100;27,1666;
040310;1200;29,0416;
040310;1300;29,5583;
040310;1400;29,8;
040310;1500;30,05;
040310;1600;29,0667;
040310;1700;27,75;
040310;1800;24,8833;
040310;1900;22,1917;
040310;2000;19,7916;
040310;2100;18,7166;
040310;2200;17,975;
040310;2300;17,4166;
040311;0000;16,4833;
040311;0100;15,6;
040311;0200;13,9417;
040311;0300;13,725;
040311;0400;13,8333;
040311;0500;14,0417;
040311;0600;14,1833;
040311;0700;14,3916;
040311;0800;14,7166;
040311;0900;15,1416;
040311;1000;16,125;
040311;1100;17,975;
040311;1200;19,9666;
040311;1300;22,0417;
040311;1400;22,3916;
040311;1500;22,6583;
040311;1600;23,3916;
040311;1700;23,6333;
040311;1800;22,525;
040311;1900;20,75;
040311;2000;19,3916;
040311;2100;17,8583;
040311;2200;16,7666;
040311;2300;15,8083;
040312;0000;15,5;
040312;0100;14,7667;
040312;0200;14,275;
040312;0300;13,9083;
040312;0400;13,4917;
040312;0500;13,1333;
040312;0600;13,1416;
040312;0700;13,6167;
040312;0800;16,6166;
040312;0900;18,55;
040312;1000;21,1083;
040312;1100;23,375;
040312;1200;25,3083;
040312;1300;26,2666;
040312;1400;26,9083;
040312;1500;26,8416;
040312;1600;26,45;
040312;1700;25,7083;
040312;1800;24,0667;
040312;1900;21,0833;
040312;2000;19,5667;
040312;2100;18,575;
040312;2200;17,3083;
040312;2300;16,4417;
040313;0000;15,8;
040313;0100;15,2;
040313;0200;13,3583;
040313;0300;12,75;
040313;0400;13,125;
040313;0500;13,2989;
040313;0600;13,3167;
040313;0700;13,4083;
040313;0800;14,575;
040313;0900;15,6739;
040313;1000;18,3333;
040313;1100;19,3083;
040313;1200;21,4583;
040313;1300;23,0833;
040313;1400;22,7166;
040313;1500;21,8583;
040313;1600;21,6833;
040313;1700;21,1917;
040313;1800;19,7333;
040313;1900;17,6416;
040313;2000;16,5;
040313;2100;15,75;
040313;2200;15,45;
040313;2300;15,8333;
040314;0000;15,9167;
040314;0100;16,0416;
040314;0200;16,1166;
040314;0300;16,0333;
040314;0400;16,1166;
040314;0500;16,0083;
040314;0600;15,8;
040314;0700;15,725;
040314;0800;16,3333;
040314;0900;18;
040314;1000;19,475;
040314;1100;21,9916;
040314;1200;24,2833;
040314;1300;25,5166;
040314;1400;26,375;
040314;1500;27,1333;
040314;1600;27,6833;
040314;1700;27,3333;
040314;1800;26,1583;
040314;1900;22,9583;
040314;2000;21,4333;
040314;2100;20,325;
040314;2200;18,9833;
040314;2300;17,9333;
040315;0000;16,875;
040315;0100;15,75;
040315;0200;15,0833;
040315;0300;14,625;
040315;0400;14,0583;
040315;0500;13,7167;
040315;0600;13,4083;
040315;0700;14,1083;
040315;0800;19,2;
040315;0900;22,4417;
040315;1000;24,825;
040315;1100;26,975;
040315;1200;28,05;
040315;1300;29,125;
040315;1400;30,075;
040315;1500;30,5083;
040315;1600;30,35;
040315;1700;30,2833;
040315;1800;28,65;
040315;1900;25,9;
040315;2000;23,9916;
040315;2100;22,6583;
040315;2200;21,3083;
040315;2300;20,1166;
040316;0000;19,625;
040316;0100;18,2;
040316;0200;17,5;
040316;0300;16,9083;
040316;0400;16,3;
040316;0500;16,0166;
040316;0600;15,4667;
040316;0700;15,975;
040316;0800;20,6666;
040316;0900;22,85;
040316;1000;25,0833;
040316;1100;26,975;
040316;1200;29,0083;
040316;1300;30,175;
040316;1400;30,175;
040316;1500;30,5333;
040316;1600;30,5583;
040316;1700;29,6416;
040316;1800;27,4083;
