FECHA (YYMMDD);HORA (HHMM);;
190201;0800;29,6667;
190201;0900;25,8333;
190201;1000;23;
190201;1100;21,3333;
190201;1200;20,25;
190201;1300;20,4167;
190201;1400;20;
190201;1500;19,8333;
190201;1600;21,1667;
190201;1700;23,6667;
190201;1800;26,9167;
190201;1900;33;
190201;2000;38,1667;
190201;2100;39,25;
190201;2200;43,1667;
190201;2300;46,5;
190202;0000;49,9167;
190202;0100;51,9167;
190202;0200;54,834;
190202;0300;54,75;
190202;0400;58,5972;
190202;0500;60,3465;
190202;0600;59,8458;
190202;0700;50,6667;
190202;0800;41,4167;
190202;0900;35,1667;
190202;1000;29,8333;
190202;1100;26,6667;
190202;1200;25,8333;
190202;1300;24,8333;
190202;1400;24,1667;
190202;1500;24,5;
190202;1600;25,25;
190202;1700;26,9167;
190202;1800;32,4167;
190202;1900;38,25;
190202;2000;40,8333;
190202;2100;42,0833;
190202;2200;43;
190202;2300;46,3333;
190203;0000;47,1667;
190203;0100;51,0833;
190203;0200;54,2625;
190203;0300;54,345;
190203;0400;55,011;
190203;0500;60,3436;
190203;0600;62,6667;
190203;0700;53,3333;
190203;0800;42,5;
190203;0900;37,5833;
190203;1000;33,4167;
190203;1100;30,3333;
190203;1200;28,6667;
190203;1300;28,8333;
190203;1400;27,1667;
190203;1500;25,8333;
190203;1600;26,9167;
190203;1700;29,3333;
190203;1800;32,5833;
190203;1900;37,25;
190203;2000;40;
190203;2100;39,5;
190203;2200;41,5;
190203;2300;45,75;
190204;0000;48,3443;
190204;0100;51,0103;
190204;0200;56,4262;
190204;0300;56,0921;
190204;0400;59,0081;
190204;0500;61,424;
190204;0600;63,0066;
190204;0700;54,8333;
190204;0800;44,6667;
190204;0900;39,25;
190204;1000;35,8333;
190204;1100;33,6667;
190204;1200;31,75;
190204;1300;31,25;
190204;1400;30,0833;
190204;1500;29,8333;
190204;1600;29,0833;
190204;1700;30,8333;
190204;1800;33,5833;
190204;1900;39,4167;
190204;2000;45,0833;
190204;2100;49,5;
190204;2200;52,5;
190204;2300;55,4167;
190205;0000;57,75;
190205;0100;60,0073;
190205;0200;62,6733;
190205;0300;65,2617;
190205;0400;68,2603;
190205;0500;70,4255;
190205;0600;71,0073;
190205;0700;61;
190205;0800;50,1667;
190205;0900;44,75;
190205;1000;39,5;
190205;1100;35,8333;
190205;1200;34,6806;
190205;1300;33,0965;
190205;1400;30,4229;
190205;1500;29,0892;
190205;1600;28,5;
190205;1700;31,1667;
190205;1800;33,75;
190205;1900;38,5;
190205;2000;46;
190205;2100;51,25;
190205;2200;54,8399;
190205;2300;58,9225;
190206;0000;59,6718;
190206;0100;60,3377;
190206;0200;64,6741;
190206;0300;64,1726;
190206;0400;66,0833;
190206;0500;67,5862;
190206;0600;67,3347;
190206;0700;57;
190206;0800;45,8333;
190206;0900;40,9167;
190206;1000;35,1667;
190206;1100;31,6667;
190206;1200;33,25;
190206;1300;33,5;
190206;1400;32,25;
190206;1500;32,1667;
190206;1600;31,1667;
190206;1700;33,0833;
190206;1800;36,9167;
190206;1900;42,3333;
190206;2000;47,9167;
190206;2100;52,4167;
190206;2200;56,3333;
190206;2300;57,5029;
190207;0000;60,0855;
190207;0100;63,5015;
190207;0200;67,6682;
190207;0300;69,9167;
190207;0400;71,7778;
190207;0500;71,1096;
190207;0600;70,1917;
190207;0700;63,2617;
190207;0800;56,25;
190207;0900;47,5;
190207;1000;41;
190207;1100;36,25;
190207;1200;32,25;
190207;1300;29,4167;
190207;1400;24,9167;
190207;1500;22,75;
190207;1600;23,75;
190207;1700;31,9167;
190207;1800;35,5833;
190207;1900;40,4167;
190207;2000;45,0833;
190207;2100;48,6667;
190207;2200;52,9167;
190207;2300;56,1667;
190208;0000;60,5;
190208;0100;62,75;
190208;0200;67,1667;
190208;0300;69,4167;
190208;0400;70,3333;
190208;0500;72,1873;
190208;0600;73,8523;
190208;0700;67,1008;
190208;0800;56,25;
190208;0900;47,4167;
190208;1000;41;
190208;1100;36,5833;
190208;1200;34,8333;
190208;1300;31,1667;
190208;1400;28,4167;
190208;1500;26,6667;
190208;1600;26,1667;
190208;1700;25,3333;
190208;1800;29,0833;
190208;1900;31,75;
190208;2000;36,8333;
190208;2100;40,1667;
190208;2200;41,25;
190208;2300;41,9167;
190209;0000;43,5833;
190209;0100;46,3436;
190209;0200;53,3428;
190209;0300;55,5921;
190209;0400;55,5914;
190209;0500;57,924;
190209;0600;58,6733;
190209;0700;50,1725;
190209;0800;36,8333;
190209;0900;29,8333;
190209;1000;25,9167;
190209;1100;25,5;
190209;1200;24,5833;
190209;1300;23,75;
190209;1400;23,25;
190209;1500;24,3333;
190209;1600;25,6667;
190209;1700;28,25;
190209;1800;31,9167;
190209;1900;36,4167;
190209;2000;39,1667;
190209;2100;38,6667;
190209;2200;38,9167;
190209;2300;39,4167;
190210;0000;42;
190210;0100;46,2573;
190210;0200;52,0899;
190210;0300;52,1725;
190210;0400;54,2551;
190210;0500;59,3377;
190210;0600;60,587;
190210;0700;53,1667;
190210;0800;40,5;
190210;0900;32,6667;
190210;1000;29,1667;
190210;1100;27,3333;
190210;1200;28,5903;
190210;1300;28,0899;
190210;1400;27,1729;
190210;1500;23,4225;
190210;1600;24,0888;
190210;1700;24,6718;
190210;1800;22,5048;
190210;1900;30,3377;
190210;2000;36,6747;
190210;2100;38,8406;
190210;2200;36,8399;
190210;2300;41,0833;
190211;0000;44,75;
190211;0100;49,1711;
190211;0200;49,6703;
190211;0300;55,5029;
190211;0400;64,6711;
190211;0500;67,0033;
190211;0600;66,1667;
190211;0700;63,1667;
190211;0800;59,9167;
190211;0900;59,7632;
190211;1000;56,6667;
190211;1100;52,4167;
190211;1200;50,75;
190211;1300;43,9269;
190211;1400;35,5095;
190211;1500;32,4255;
190211;1600;30,1707;
190211;1700;35,174;
190211;1800;41,4167;
190211;1900;49,0833;
190211;2000;53,5;
190211;2100;55,75;
190211;2200;59,1667;
190211;2300;62,9196;
190212;0000;65,7544;
190212;0100;67,7529;
190212;0200;67,4182;
190212;0300;69,75;
190212;0400;70,0282;
190212;0500;71,7764;
190212;0600;72,5249;
190212;0700;64,1067;
190212;0800;51,1667;
190212;0900;42,75;
190212;1000;37,6667;
190212;1100;33;
190212;1200;29,25;
190212;1300;23,6667;
190212;1400;24,3333;
190212;1500;26,6667;
190212;1600;31,5833;
190212;1700;39;
190212;1800;46,0833;
190212;1900;50,9167;
190212;2000;51,0833;
190212;2100;52,25;
190212;2200;54,9167;
190212;2300;54,9167;
190213;0000;56,5833;
190213;0100;59,25;
190213;0200;61,3333;
190213;0300;65,6067;
190213;0400;67,022;
190213;0500;68,3538;
190213;0600;69,4358;
190213;0700;65,8508;
190213;0800;58,25;
190213;0900;52,75;
190213;1000;48,6667;
190213;1100;43,0833;
190213;1200;38,0884;
190213;1300;34,8377;
190213;1400;26,8351;
190213;1500;23,7515;
190213;1600;22,4178;
190213;1700;23,4174;
190213;1800;28,0837;
190213;1900;34,0833;
190213;2000;39,5;
190213;2100;44,9167;
190213;2200;49,0125;
190213;2300;51,6784;
190214;0000;55,6777;
190214;0100;60,1769;
190214;0200;61,2595;
190214;0300;62,2588;
190214;0400;63,6747;
190214;0500;63,5906;
190214;0600;64,5964;
190214;0700;57,6725;
190214;0800;43,5;
190214;0900;34,3333;
190214;1000;28,5833;
190214;1100;24,0833;
190214;1200;20,75;
190214;1300;18,1667;
190214;1400;15,9167;
190214;1500;14,6667;
190214;1600;15;
190214;1700;16,8333;
190214;1800;22,25;
190214;1900;29,75;
190214;2000;34,1667;
190214;2100;37,5103;
190214;2200;42,4262;
190214;2300;46,2588;
190215;0000;48,4247;
190215;0100;50,174;
190215;0200;51,8399;
190215;0300;55,006;
190215;0400;55,1667;
190215;0500;57,0045;
190215;0600;58,9203;
190215;0700;52,0862;
190215;0800;40,5833;
190215;0900;35,25;
190215;1000;30,8333;
190215;1100;29,0833;
190215;1200;27,9236;
190215;1300;28,5899;
190215;1400;27,6729;
190215;1500;29,2559;
190215;1600;31,4222;
190215;1700;33,1769;
190215;1800;38,2595;
190215;1900;45,6667;
190215;2000;53,25;
190215;2100;58,8333;
190215;2200;61,5833;
190215;2300;64;
190216;0000;67,1667;
190216;0100;70,3333;
190216;0200;74;
190216;0300;79,0833;
190216;0400;84,25;
190216;0500;88,6667;
190216;0600;88,6667;
190216;0700;88,5833;
190216;0800;85,5;
190216;0900;83,8333;
190216;1000;80,5;
190216;1100;72,6667;
190216;1200;63,0833;
190216;1300;56,25;
190216;1400;51,3333;
190216;1500;47,4167;
190216;1600;42,5833;
190216;1700;42,75;
190216;1800;48,4167;
190216;1900;56,5833;
190216;2000;63,0833;
190216;2100;68;
190216;2200;72,0833;
190216;2300;76,1667;
190217;0000;78,1711;
190217;0100;80,8362;
190217;0200;83,4182;
190217;0300;84,25;
190217;0400;85,8333;
190217;0500;86,5833;
190217;0600;87;
190217;0700;83,0833;
190217;0800;74,25;
190217;0900;64,9167;
190217;1000;55,8333;
190217;1100;47,75;
190217;1200;42,25;
190217;1300;39,1667;
190217;1400;35,5833;
190217;1500;31,5833;
190217;1600;27,3359;
190217;1700;30,0022;
190217;1800;38,5;
190217;1900;45,25;
190217;2000;49,5;
190217;2100;54,6667;
190217;2200;59,5833;
190217;2300;63,9167;
190218;0000;66,3333;
190218;0100;69,5833;
190218;0200;73,8333;
190218;0300;75,75;
190218;0400;74,6887;
190218;0500;76,2705;
190218;0600;77,519;
190218;0700;71,6843;
190218;0800;63,4167;
190218;0900;53,25;
190218;1000;44,5833;
190218;1100;40,9167;
190218;1200;39,0833;
190218;1300;36,5;
190218;1400;33,75;
190218;1500;31,5;
190218;1600;32,5022;
190218;1700;32,7515;
190218;1800;38,1674;
190218;1900;49,8333;
190218;2000;55,7639;
190218;2100;59,8465;
190218;2200;64,0249;
190218;2300;68,3567;
190219;0000;72,4387;
190219;0100;74,6038;
190219;0200;76,9358;
190219;0300;78,4343;
190219;0400;80,9253;
190219;0500;78,5146;
190219;0600;79,0134;
190219;0700;73,6785;
190219;0800;63,5884;
190219;0900;53,1711;
190219;1000;45,337;
190219;1100;39,5862;
190219;1200;36,8355;
190219;1300;33,9182;
190219;1400;29,7504;
190219;1500;26,75;
190219;1600;29,1736;
190219;1700;31,5899;
190219;1800;39,4291;
190219;1900;48,345;
190219;2000;52,9277;
190219;2100;56,9269;
190219;2200;57,7595;
190219;2300;60,1755;
190220;0000;66,4329;
190220;0100;70,0146;
190220;0200;69,4299;
190220;0300;71,0121;
190220;0400;72,0105;
190220;0500;73,5088;
190220;0600;72,9241;
190220;0700;68,9226;
190220;0800;61,1689;
190220;0900;51,4182;
190220;1000;46,2507;
190220;1100;42,3333;
190220;1200;38,9306;
190220;1300;38,0965;
190220;1400;36,8458;
190220;1500;34,7617;
190220;1600;36,511;
190220;1700;38,6769;
190220;1800;43,0928;
190220;1900;50,0921;
190220;2000;57,0081;
190220;2100;61,5073;
190220;2200;66,0132;
190220;2300;68,095;
190221;0000;70,177;
190221;0100;72,7588;
190221;0200;75,5906;
190221;0300;78,5891;
190221;0400;79,0876;
190221;0500;80,2529;
190221;0600;80,9182;
190221;0700;77,75;
190221;0800;71,5278;
190221;0900;65,1095;
190221;1000;60,5124;
190221;1100;59,0118;
190221;1200;55,7609;
190221;1300;49,7602;
190221;1400;47,9261;
190221;1500;44,5088;
190221;1600;44,5081;
190221;1700;45,924;
190221;1800;49,7566;
190221;1900;57,5892;
190221;2000;63,3384;
190221;2100;66,2588;
190221;2200;69,0073;
190221;2300;71,4226;
190222;0000;74,3376;
190222;0100;75,6697;
190222;0200;75,9182;
190222;0300;77,5;
190222;0400;77,6111;
190222;0500;78,8596;
190222;0600;82,1082;
190222;0700;78,8567;
190222;0800;70,522;
190222;0900;62,9268;
190222;1000;54,5927;
190222;1100;51,2587;
190222;1200;48,6746;
190222;1300;44,4239;
190222;1400;39,8398;
190222;1500;37,5057;
190222;1600;35,1718;
190222;1700;33,6711;
190222;1800;36,5869;
190222;1900;45,7529;
190222;2000;50,5855;
190222;2100;54,9182;
190222;2200;58,6674;
190222;2300;62;
190223;0000;63,7639;
190223;0100;66,4431;
190223;0200;69,3582;
190223;0300;71,6902;
190223;0400;74,6052;
190223;0500;75,3538;
190223;0600;75,6858;
190223;0700;72,3508;
190223;0800;63,0081;
190223;0900;55,0044;
190223;1000;47,4207;
190223;1100;43,0892;
190223;1200;39,6718;
190223;1300;37,7544;
190223;1400;32,1703;
190223;1500;26,0015;
190223;1600;22,4178;
190223;1700;28,0007;
190223;1800;29,9171;
190223;1900;35,1667;
190223;2000;41,4306;
190223;2100;44,8464;
190223;2200;46,1667;
190223;2300;49,345;
190224;0000;54,1777;
190224;0100;56,7603;
190224;0200;59,4262;
190224;0300;61,1755;
190224;0400;61,9247;
190224;0500;64,6814;
190224;0600;66,1799;
190224;0700;63,0059;
190224;0800;49,4218;
190224;0900;40,3377;
190224;1000;34,9203;
190224;1100;30,5015;
190224;1200;28,1678;
190224;1300;25,5007;
190224;1400;22,7504;
190224;1500;23,0833;
190224;1600;21,3403;
190224;1700;21,5066;
190224;1800;24,5062;
190224;1900;27,4225;
190224;2000;28,7555;
190224;2100;31,7551;
190224;2200;37,5095;
190224;2300;42,8421;
190225;0000;47,0081;
190225;0100;47,3406;
190225;0200;50,4233;
190225;0300;53,7559;
190225;0400;53,5884;
190225;0500;55,0877;
190225;0600;57,6703;
190225;0700;52,0862;
190225;0800;39,1689;
190225;0900;30,6674;
190225;1000;25,3337;
190225;1100;23;
190225;1200;22,0071;
190225;1300;21,75;
190225;1400;18,9229;
190225;1500;18,4226;
190225;1600;18,8388;
190225;1700;16,8385;
190225;1800;18,1715;
190225;1900;20,2544;
190225;2000;27,6707;
190225;2100;28,7537;
190225;2200;31,5033;
190225;2300;36,9226;
190226;0000;40,3385;
190226;0100;42,7545;
190226;0200;45,0038;
190226;0300;46,7529;
190226;0400;47,75;
190226;0500;48,9182;
190226;0600;49,7507;
190226;0700;46,5833;
190226;0800;33,0139;
190226;0900;25,9233;
190226;1000;22,0062;
190226;1100;19,2559;
190226;1200;18,4222;
190226;1300;20,0051;
190226;1400;19,0881;
190226;1500;17,2544;
190226;1600;17,8373;
190226;1700;19,587;
190226;1800;22,0033;
190226;1900;25,6696;
190226;2000;29,7526;
190226;2100;37,2544;
190226;2200;41,337;
190226;2300;44,4196;
190227;0000;46,9189;
190227;0100;50,6682;
190227;0200;51,834;
190227;0300;52,6667;
190227;0400;53,4306;
190227;0500;54,0965;
190227;0600;56,0125;
190227;0700;53,7617;
190227;0800;37,6777;
190227;0900;28,3384;
190227;1000;23,7548;
190227;1100;21,5877;
190227;1200;20,3373;
190227;1300;20,6703;
190227;1400;17,5033;
190227;1500;16,9196;
190227;1600;19,5026;
190227;1700;19,4189;
190227;1800;22,1685;
190227;1900;27,0015;
190227;2000;31,3344;
190227;2100;29,6674;
190227;2200;33,584;
190227;2300;37,8333;
190228;0000;43,0972;
190228;0100;47,1799;
190228;0200;49,0125;
190228;0300;50,4284;
190228;0400;51,011;
190228;0500;53,1769;
190228;0600;55,0096;
190228;0700;50,9255;
190228;0800;38,0914;
190228;0900;30,4203;
190228;1000;26,42;
190228;1100;24,0862;
190228;1200;22,8359;
190228;1300;21,1689;
190228;1400;20,9185;
190228;1500;23,2515;
190228;1600;24,1678;
190228;1700;27,2507;
190228;1800;33,5007;
190228;1900;37,75;
190228;2000;40,4306;
190228;2100;43,5965;
190228;2200;46,0125;
190228;2300;48,9284;
190301;0000;52,1777;
190301;0100;58,2603;
190301;0200;61,8428;
190301;0300;64,3508;
190301;0400;63,1747;
190301;0500;64,4314;
190301;0600;64,7632;
190301;0700;61,3392;
190301;0800;48,6718;
190301;0900;43,4211;
190301;1000;38,587;
190301;1100;33,0029;
190301;1200;28,3344;
190301;1300;26,4174;
190301;1400;24,5837;
190301;1500;22,4167;
190301;1600;22,6736;
190301;1700;21,6733;
190301;1800;27,1729;
190301;1900;33,345;
190301;2000;42,3443;
190301;2100;46,5103;
190301;2200;51,5095;
190301;2300;52,9255;
190302;0000;56,6747;
190302;0100;60,0906;
190302;0200;62,4233;
190302;0300;62,4225;
190302;0400;63,9218;
190302;0500;64,842;
190302;0600;65,0073;
190302;0700;63,4196;
190302;0800;49,0022;
190302;0900;39,2515;
190302;1000;34,0007;
190302;1100;29,8333;
190302;1200;26,9236;
190302;1300;25,2566;
190302;1400;24,5062;
190302;1500;26,5059;
190302;1600;25,0055;
190302;1700;28,8384;
190302;1800;36,5095;
190302;1900;42,2588;
190302;2000;44,9247;
190302;2100;47,5073;
190302;2200;50,0068;
190302;2300;52,4225;
190303;0000;55,6718;
190303;0100;58,4211;
190303;0200;61,1703;
190303;0300;62,1696;
190303;0400;62,2522;
190303;0500;61,5015;
190303;0600;63,334;
190303;0700;60,1667;
190303;0800;52,0964;
190303;0900;46,9299;
190303;1000;43,3458;
190303;1100;39,595;
190303;1200;34,6777;
190303;1300;33,9269;
190303;1400;32,1762;
190303;1500;31,5044;
190303;1600;30,9167;
190303;1700;30,337;
190303;1800;33,1733;
190303;1900;37,0892;
190303;2000;40,8384;
190303;2100;42,3377;
190303;2200;44,6703;
190303;2300;44,5862;
190304;0000;45,5855;
190304;0100;51,1682;
190304;0200;54,7507;
190304;0300;54,0833;
190304;0400;54,3472;
190304;0500;55,2632;
190304;0600;55,9291;
190304;0700;52,345;
190304;0800;45,011;
190304;0900;39,2603;
190304;1000;35,0095;
190304;1100;32,5088;
190304;1200;29,4207;
190304;1300;30,1703;
190304;1400;27,5033;
190304;1500;25,0029;
190304;1600;21,9193;
190304;1700;23,7522;
190304;1800;30,2518;
190304;1900;36,9196;
190304;2000;41,0022;
190304;2100;45,1682;
190304;2200;47,9174;
190304;2300;51,6667;
190305;0000;55,1806;
190305;0100;58,6799;
190305;0200;60,6791;
190305;0300;64,1067;
190305;0400;64,3552;
190305;0500;66,0205;
190305;0600;67,0194;
190305;0700;64,3333;
190305;0800;47,6747;
190305;0900;38,5073;
190305;1000;33,4233;
190305;1100;29,6696;
190305;1200;26,1693;
190305;1300;24,2522;
190305;1400;22,0018;
190305;1500;20,4182;
190305;1600;19,6678;
190305;1700;19,5007;
190305;1800;21,2504;
190305;1900;24,1667;
190305;2000;29,507;
190305;2100;31,5899;
190305;2200;35,3458;
190305;2300;39,345;
190306;0000;43,1777;
190306;0100;46,6769;
190306;0200;48,6762;
190306;0300;50,2588;
190306;0400;51,8414;
190306;0500;53,3406;
190306;0600;55,0899;
190306;0700;53,5892;
190306;0800;35,2551;
190306;0900;27,9189;
190306;1000;25,4185;
190306;1100;23,0015;
190306;1200;20,9178;
190306;1300;20,334;
190306;1400;20,6671;
190306;1500;19,3333;
190306;1600;18,757;
190306;1700;19,6733;
190306;1800;22,3395;
190306;1900;24,9225;
190306;2000;26,4222;
190306;2100;29,6718;
190306;2200;35,3428;
190306;2300;39,5088;
190307;0000;43,3414;
190307;0100;47,424;
190307;0200;49,5899;
190307;0300;53,1725;
190307;0400;57,9218;
190307;0500;59,4211;
190307;0600;60,087;
190307;0700;57,5862;
190307;0800;45,0022;
190307;0900;36,0015;
190307;1000;30,9171;
190307;1100;26,8333;
190307;1200;24,3403;
190307;1300;24,5899;
190307;1400;24,5895;
190307;1500;20,8392;
190307;1600;19,2555;
190307;1700;18,4218;
190307;1800;25,6714;
190307;1900;36,7588;
190307;2000;47,0081;
190307;2100;57,424;
190307;2200;62,5899;
190307;2300;66,9285;
190308;0000;65,7603;
190308;0100;68,1755;
190308;0200;67,2573;
190308;0300;68,6726;
190308;0400;70,7544;
190308;0500;72,4197;
190308;0600;72,9182;
190308;0700;72,1667;
190308;0800;63,3472;
190308;0900;56,0132;
190308;1000;49,8458;
190308;1100;45,6784;
190308;1200;40,4277;
190308;1300;38,7603;
190308;1400;38,4262;
190308;1500;39,1755;
190308;1600;41,0914;
190308;1700;43,3406;
190308;1800;47,6733;
190308;1900;53,5059;
190308;2000;59,5884;
190308;2100;65,092;
190308;2200;68,8406;
190308;2300;71,3391;
190309;0000;73,5876;
190309;0100;74,7529;
190309;0200;73,6682;
190309;0300;75,3333;
190309;0400;76,8611;
190309;0500;78,5264;
190309;0600;80,1082;
190309;0700;78,9402;
190309;0800;69,1887;
190309;0900;60,5103;
190309;1000;52,0095;
190309;1100;45,9255;
190309;1200;40,5914;
190309;1300;37,0906;
190309;1400;32,8399;
190309;1500;31,5862;
190309;1600;29,8359;
190309;1700;29,5855;
190309;1800;41,9203;
190309;1900;48,6696;
190309;2000;52,8355;
190309;2100;54,1682;
190309;2200;58,7507;
190309;2300;62,9167;
190310;0000;67,8611;
190310;0100;71,8596;
190310;0200;75,7749;
190310;0300;79,0234;
190310;0400;79,3552;
190310;0500;81,2705;
190310;0600;82,6858;
190310;0700;82,0176;
190310;0800;72,2661;
190310;0900;62,5073;
190310;1000;53,7566;
190310;1100;47,5059;
190310;1200;40,9218;
190310;1300;35,8377;
190310;1400;33,9203;
190310;1500;31,4182;
190310;1600;32,0855;
190310;1700;35,1682;
190310;1800;39,6674;
190310;1900;44,25;
190310;2000;47,1806;
190310;2100;52,9299;
190310;2200;55,7625;
190310;2300;58,095;
190311;0000;60,3443;
190311;0100;63,5936;
190311;0200;64,1023;
190311;0300;69,1008;
190311;0400;71,3494;
190311;0500;73,9314;
190311;0600;73,5964;
190311;0700;71,1785;
190311;0800;56,0884;
190311;0900;46,8377;
190311;1000;41,087;
190311;1100;36,0862;
190311;1200;32,3355;
190311;1300;30,6674;
190311;1400;28,0004;
190311;1500;26;
190311;1600;26,8403;
190311;1700;33,7632;
190311;1800;40,8458;
190311;1900;47,2617;
190311;2000;52,011;
190311;2100;56,0103;
190311;2200;60,6762;
190311;2300;64,6008;
190312;0000;67,2661;
190312;0100;68,0979;
190312;0200;69,9299;
190312;0300;71,5117;
190312;0400;73,427;
190312;0500;73,4255;
190312;0600;74,5073;
190312;0700;72,4226;
190312;0800;54,9189;
190312;0900;44,3348;
190312;1000;38,7507;
190312;1100;30,25;
190312;1200;23,507;
190312;1300;20,8399;
190312;1400;17,7562;
190312;1500;15,3362;
190312;1600;15,6694;
190312;1700;19,4218;
190312;1800;25,1714;
190312;1900;30,8377;
190312;2000;39,2581;
190312;2100;45,2573;
190312;2200;48,4233;
190312;2300;50,0059;
190313;0000;53,9218;
190313;0100;57,0045;
190313;0200;58,5037;
190313;0300;59,3362;
190313;0400;60,6689;
190313;0500;63,0848;
190313;0600;64,3347;
190313;0700;61,8333;
190313;0800;45,0139;
190313;0900;37,8465;
190313;1000;34,2625;
190313;1100;30,2559;
190313;1200;30,7555;
190313;1300;32,5936;
190313;1400;31,9214;
190313;1500;28,0877;
190313;1600;29,8373;
190313;1700;34,7573;
190313;1800;39,3399;
190313;1900;47,4225;
190313;2000;53,3384;
190313;2100;57,6711;
190313;2200;62,0037;
190313;2300;65,0059;
190314;0000;63,9189;
190314;0100;68,8362;
190314;0200;70,6682;
190314;0300;72,75;
190314;0400;74,6946;
190314;0500;75,5833;
190314;0600;77,2749;
190314;0700;74,6902;
190314;0800;60,1777;
190314;0900;49,4269;
190314;1000;42,5928;
190314;1100;37,1755;
190314;1200;33,0081;
190314;1300;30,5037;
190314;1400;29,5033;
190314;1500;29,0029;
190314;1600;29,5859;
190314;1700;32,0877;
190314;1800;36,7537;
190314;1900;42,3362;
190314;2000;47,1689;
190314;2100;51,1682;
190314;2200;55,084;
190314;2300;58;
190315;0000;58,9302;
190315;0100;65,1931;
190315;0200;68,4417;
190315;0300;69,9402;
190315;0400;69,772;
190315;0500;71,0209;
190315;0600;72,519;
190315;0700;72,3508;
190315;0800;56,1744;
190315;0900;45,3403;
190315;1000;38,5895;
190315;1100;34,3388;
190315;1200;31,8357;
190315;1300;30,9187;
190315;1400;27,2518;
190315;1500;26,1682;
190315;1600;25,3333;
190315;1700;25,584;
190315;1800;23,0004;
190315;1900;21,5;
190315;2000;33,264;
190315;2100;37,8466;
190315;2200;37,8458;
190315;2300;41,6785;
190316;0000;48,0111;
190316;0100;50,0103;
190316;0200;54,1763;
190316;0300;54,4255;
190316;0400;56,1747;
190316;0500;59,424;
190316;0600;61,0899;
190316;0700;61,4225;
190316;0800;50,1718;
190316;0900;33,6711;
190316;1000;28,5851;
190316;1100;29,0848;
190316;1200;28,5011;
190316;1300;25,6674;
190316;1400;24,6671;
190316;1500;24,8333;
190316;1600;24,5903;
190316;1700;27,3399;
190316;1800;35,4291;
190316;1900;39,7617;
190316;2000;44,9277;
190316;2100;50,9269;
190316;2200;57,5095;
190316;2300;58,5088;
190317;0000;60,7581;
190317;0100;61,2573;
190317;0200;62,6733;
190317;0300;64,6785;
190317;0400;67,0103;
190317;0500;68,342;
190317;0600;70,5906;
190317;0700;68,5891;
190317;0800;59,4189;
190317;0900;45,2515;
190317;1000;37,1674;
190317;1100;30,5;
190317;1200;27,1736;
190317;1300;24,8399;
190317;1400;23,8395;
190317;1500;24,5892;
190317;1600;22,4222;
190317;1700;26,8384;
190317;1800;33,0928;
190317;1900;39,4255;
190317;2000;46,5914;
190317;2100;50,7573;
190317;2200;54,4233;
190317;2300;59,6725;
190318;0000;62,5884;
190318;0100;64,4255;
190318;0200;66,0073;
190318;0300;68,0059;
190318;0400;69,0048;
190318;0500;69,5029;
190318;0600;71,4182;
190318;0700;69,9167;
190318;0800;55,0972;
190318;0900;44,5132;
190318;1000;39,0125;
190318;1100;33,5117;
190318;1200;29,3388;
190318;1300;30,1718;
190318;1400;35,4262;
190318;1500;34,4255;
190318;1600;30,004;
190318;1700;30,9203;
190318;1800;33,0066;
190318;1900;34,8392;
190318;2000;38,6718;
190318;2100;38,6711;
190318;2200;43,1703;
190318;2300;47,8362;
190319;0000;48,9189;
190319;0100;53,5848;
190319;0200;53,7507;
190319;0300;54,3333;
190319;0400;59,5139;
190319;0500;66,0264;
190319;0600;68,6082;
190319;0700;66,3566;
190319;0800;52,9276;
190319;0900;43,4269;
190319;1000;38,1762;
190319;1100;34,5088;
190319;1200;30,1707;
190319;1300;24,337;
190319;1400;18,5866;
190319;1500;14,0015;
190319;1600;11,8346;
190319;1700;10,5844;
190319;1800;13,1676;
190319;1900;17,8348;
190319;2000;23,1678;
190319;2100;30,334;
190319;2200;36,2507;
190319;2300;43,4167;
190320;0000;45,8472;
190320;0100;45,8465;
190320;0200;45,5958;
190320;0300;48,345;
190320;0400;49,511;
190320;0500;49,9269;
190320;0600;51,5928;
190320;0700;51,0088;
190320;0800;39,1743;
190320;0900;26,7534;
190320;1000;22,2531;
190320;1100;19,836;
190320;1200;16,8357;
190320;1300;14,501;
190320;1400;12,8341;
190320;1500;12,2506;
190320;1600;13,1671;
190320;1700;14,7503;
190320;1800;21,167;
190320;1900;27,8333;
190320;2000;31,0057;
190320;2100;34,5106;
190320;2200;39,0125;
190320;2300;40,4284;
190321;0000;39,3443;
190321;0100;43,5936;
190321;0200;47,7595;
190321;0300;51,5921;
190321;0400;51,0914;
190321;0500;54,0073;
190321;0600;55,7566;
190321;0700;54,1725;
190321;0800;41,171;
190321;0900;30,9185;
190321;1000;25,8347;
190321;1100;22,9178;
190321;1200;20,6675;
190321;1300;18,8338;
190321;1400;17,5836;
190321;1500;17,5833;
190321;1600;18,419;
190321;1700;20,4189;
190321;1800;22,9187;
190321;1900;26,7518;
190321;2000;32,4201;
190321;2100;36,8436;
190321;2200;41,1763;
190321;2300;44,3422;
190322;0000;47,2581;
190322;0100;49,6741;
190322;0200;50,6697;
190322;0300;52,0859;
190322;0400;53,169;
190322;0500;53,7544;
190322;0600;55,2537;
190322;0700;54,4196;
190322;0800;39,5009;
190322;0900;27,167;
190322;1000;23,7501;
190322;1100;20,8333;
190322;1200;17,7504;
190322;1300;15,0835;
190322;1400;12,8335;
